key_0,tweet_id,tweet_text,author_username,author_name,products_detected,overall_sentiment,intent,aspect_product,aspect,aspect_sentiment,posted_at_utc,posted_at_lagos,posted_date,posted_hour_utc,posted_hour_lagos,posted_dow,posted_week,created_at
,tweet-1938614277943832810,"Hello @piggyvest I did a transaction of 40,000 few minutes ago to my first bank account but I haven’t gotten the money yet. Please what is happening",SammyUyi2,Sammy Uyi,['PiggyVest'],slightly_negative,complaint,PiggyVest,inquiry,slightly_negative,2025-06-27T15:03:56Z,2025-06-27T16:03:56+01:00,2025-06-27,15,16,Friday,2025-W26,2025-06-27T15:03:56Z
,tweet-1931277802046668821,"@ShineneOfAfrica Piggyvest recent started a wellness check to address this and asked us to update our next of kins. Their plan is to send a mail of your account is inactive for 18 months and if you don’t respond,they move to your next of kin who can take over from there",sopurulilian,Let’s Talk Health,['PiggyVest'],slightly_positive,opinion,PiggyVest,trust_security,slightly_positive,2025-06-07T09:11:24Z,2025-06-07T10:11:24+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:11:24Z
,tweet-1931277496659358137,Them go just dy shout trust trust with piggyvest Na God dy manage PiggyVest ni?,_Latunde,bigT!,['PiggyVest'],slightly_negative,inquiry,PiggyVest,trust_security,slightly_negative,2025-06-07T09:10:11Z,2025-06-07T10:10:11+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:10:11Z
,tweet-1931277496659358137,Them go just dy shout trust trust with piggyvest Na God dy manage PiggyVest ni?,_Latunde,bigT!,['PiggyVest'],slightly_negative,inquiry,PiggyVest,inquiry,slightly_negative,2025-06-07T09:10:11Z,2025-06-07T10:10:11+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:10:11Z
,tweet-1931276038765478297,"“The return of my capital is more important than the returns on my capital” applies. We are with PiggyVest first for trust, then interest which we admit is low compared to others. But I know that if I click withdraw 2 hours or 2 years from now, I’ll receive my deposits.",oyemajaola,oyemaja,['PiggyVest'],very_positive,opinion,PiggyVest,trust_security,very_positive,2025-06-07T09:04:23Z,2025-06-07T10:04:23+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:04:23Z
,tweet-1931276038765478297,"“The return of my capital is more important than the returns on my capital” applies. We are with PiggyVest first for trust, then interest which we admit is low compared to others. But I know that if I click withdraw 2 hours or 2 years from now, I’ll receive my deposits.",oyemajaola,oyemaja,['PiggyVest'],very_positive,opinion,PiggyVest,investments,slightly_negative,2025-06-07T09:04:23Z,2025-06-07T10:04:23+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:04:23Z
,tweet-1931276038765478297,"“The return of my capital is more important than the returns on my capital” applies. We are with PiggyVest first for trust, then interest which we admit is low compared to others. But I know that if I click withdraw 2 hours or 2 years from now, I’ll receive my deposits.",oyemajaola,oyemaja,['PiggyVest'],very_positive,opinion,PiggyVest,withdrawals,very_positive,2025-06-07T09:04:23Z,2025-06-07T10:04:23+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:04:23Z
,tweet-1931276024626458628,"@philjosh01 Amen oo, @cowrywise @RaenestHQ @piggyvest @UseLemfi I am definitely entering either of them this year by God's grace oo",BadManSaks,LEINAD,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-07T09:04:20Z,2025-06-07T10:04:20+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:04:20Z
,tweet-1931275927410868500,"@Dizzelog2505 @Herpi_hour @ese_osa__ Lol… they are both safe. And in terms of acceptance, it’s Piggyvest over fairmoney. Ask the young people in your street. 😎",HYesioh,Harry,['PiggyVest'],very_positive,opinion,PiggyVest,trust_security,very_positive,2025-06-07T09:03:57Z,2025-06-07T10:03:57+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:03:57Z
,tweet-1931275927410868500,"@Dizzelog2505 @Herpi_hour @ese_osa__ Lol… they are both safe. And in terms of acceptance, it’s Piggyvest over fairmoney. Ask the young people in your street. 😎",HYesioh,Harry,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-07T09:03:57Z,2025-06-07T10:03:57+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:03:57Z
,tweet-1931275622770168108,How do I open a piggyvest account? Thanks x,adxsuwa,🌸🧚🏾‍♀️ Duchess of London 🧚🏾‍♀️🌸,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-07T09:02:44Z,2025-06-07T10:02:44+01:00,2025-06-07,9,10,Saturday,2025-W23,2025-06-07T09:02:44Z
,tweet-1931273301822959666,"@ese_osa__ Lol… Anything that can happen to Fairmoney will happen to Piggyvest first. DYOR, be wise.",BigUgochukwu,Anyafurugo,['PiggyVest'],slightly_negative,opinion,PiggyVest,trust_security,slightly_negative,2025-06-07T08:53:31Z,2025-06-07T09:53:31+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:53:31Z
,tweet-1931272739442004023,"owostars are using @joinowo to send money straight to their Chowdeck, PiggyVest, and Cowrywise virtual accounts ✨🚀",ijbguy,Abdulhamid Hassan,['PiggyVest'],very_positive,opinion,PiggyVest,payments_transfers,very_positive,2025-06-07T08:51:17Z,2025-06-07T09:51:17+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:51:17Z
,tweet-1931272480892575894,@Iretitomiwa You to bee guided with what you say without making research.. FairMoney is far safer and better than Piggyvest and here is prove,dizzNG,Dizzel,['PiggyVest'],very_negative,opinion,PiggyVest,trust_security,very_negative,2025-06-07T08:50:15Z,2025-06-07T09:50:15+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:50:15Z
,tweet-1931272039416955240,"@Fayokunmii @piggyvest Fair, I guess",BankoleTO,imoremi🍅,['PiggyVest'],neutral,opinion,,,,2025-06-07T08:48:30Z,2025-06-07T09:48:30+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:48:30Z
,tweet-1931271701691551846,@butterr_fly @franknnabugo @Zoeinc_ Was he downplaying piggyvest or you just don't understand why he typed what he typed,raisz,La filo de Dio,['PiggyVest'],neutral,inquiry,PiggyVest,brand_perception,neutral,2025-06-07T08:47:09Z,2025-06-07T09:47:09+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:47:09Z
,tweet-1931271701691551846,@butterr_fly @franknnabugo @Zoeinc_ Was he downplaying piggyvest or you just don't understand why he typed what he typed,raisz,La filo de Dio,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-07T08:47:09Z,2025-06-07T09:47:09+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:47:09Z
,tweet-1931271610507678099,"@a__vanita I am so addicted to piggyvest and nothing interest me to others even after trying other apps,I had to delete them and go back to piggyvest.most times is not about the gain but the trust and when you have any issues,just an Instagram dm or email and it's solved",bah_rakat,Abby💜,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-07T08:46:47Z,2025-06-07T09:46:47+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:46:47Z
,tweet-1931271610507678099,"@a__vanita I am so addicted to piggyvest and nothing interest me to others even after trying other apps,I had to delete them and go back to piggyvest.most times is not about the gain but the trust and when you have any issues,just an Instagram dm or email and it's solved",bah_rakat,Abby💜,['PiggyVest'],very_positive,opinion,PiggyVest,trust_security,very_positive,2025-06-07T08:46:47Z,2025-06-07T09:46:47+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:46:47Z
,tweet-1931271610507678099,"@a__vanita I am so addicted to piggyvest and nothing interest me to others even after trying other apps,I had to delete them and go back to piggyvest.most times is not about the gain but the trust and when you have any issues,just an Instagram dm or email and it's solved",bah_rakat,Abby💜,['PiggyVest'],very_positive,opinion,PiggyVest,customer_support,very_positive,2025-06-07T08:46:47Z,2025-06-07T09:46:47+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:46:47Z
,tweet-1931271236253827435,"@BankoleTO @piggyvest That part of the conversation, I don’t care so much for It’s the part that I care for I tweeted about.",Fayokunmii,k🫧,['PiggyVest'],neutral,opinion,,,,2025-06-07T08:45:18Z,2025-06-07T09:45:18+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:45:18Z
,tweet-1931270507560661076,"@Letter_to_Jack Fair money like piggyvest are NDIC insured, if u are scared of losing money on fairmoney u shuld also b scared of losing money in piggyvest coz na same boat all of them they. Fairmoney even lend money so dey also make money frm lending, I rather make 28% or save with a major bank",Stocahastic,Kayser Soze,['PiggyVest'],slightly_negative,opinion,PiggyVest,trust_security,slightly_negative,2025-06-07T08:42:24Z,2025-06-07T09:42:24+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:42:24Z
,tweet-1931270389755433368,"Propagandas I'm not falling for: - Getting married and having kids before 25 - Age gap relationships - Being religious. - Immigrating to the UK to work in a warehouse/factory/Tesco. - Forex, crypto/web 3. - Entrepreneurship when you don't have UpTo 10M. - investing in piggyvest",ProsperThePhilo,Dr Prosper The Philosopher,['PiggyVest'],slightly_negative,opinion,PiggyVest,investments,slightly_negative,2025-06-07T08:41:56Z,2025-06-07T09:41:56+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:41:56Z
,tweet-1931270284272677343,@franknnabugo @Zoeinc_ You sef google piggyvest,butterr_fly,Thia,['PiggyVest'],neutral,opinion,,,,2025-06-07T08:41:31Z,2025-06-07T09:41:31+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:41:31Z
,tweet-1931269601490260431,"@Fayokunmii It’s more about how she could’ve declined in a more intelligent way Running a business means understanding customers’ weird asks and how to handle them Imagine me asking @piggyvest how they make money, what do you think their response will be?",BankoleTO,imoremi🍅,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-07T08:38:48Z,2025-06-07T09:38:48+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:38:48Z
,tweet-1931268360358019342,@the__tomiwa I'm okay with the 20% from piggy vest for security reasons,Trinityvictorz,Trinity victoz,['PiggyVest'],slightly_positive,opinion,PiggyVest,trust_security,slightly_positive,2025-06-07T08:33:52Z,2025-06-07T09:33:52+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:33:52Z
,tweet-1931265713907585335,I trust PiggyVest to secure my life sef😂😂 I no dey comot abeg😑,the__tomiwa,Engr TomTom👷‍♂️👨‍💻👨‍💻,['PiggyVest'],very_positive,opinion,PiggyVest,trust_security,very_positive,2025-06-07T08:23:22Z,2025-06-07T09:23:22+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:23:22Z
,tweet-1931265476212248633,@CHULLY1010 E be like piggyvest,temidayoe207,TemiD,['PiggyVest'],neutral,opinion,PiggyVest,brand_perception,neutral,2025-06-07T08:22:25Z,2025-06-07T09:22:25+01:00,2025-06-07,8,9,Saturday,2025-W23,2025-06-07T08:22:25Z
,tweet-1920949784401088602,"@PenTitan @AjeboDanny I know someone that uses piggyvest roi to pay his rent every year since the past 3 years. And lives comfortably more than you that used all your money to build house. Cash flow would always be greater, making profit would always be better, d question is, do you know how to invest",masscut4,T T 🥀,['PiggyVest'],very_positive,opinion,PiggyVest,investments,very_positive,2025-05-09T21:11:32Z,2025-05-09T22:11:32+01:00,2025-05-09,21,22,Friday,2025-W19,2025-05-09T21:11:32Z
,tweet-1920948104079061019,@amynartt_ I have cleared my personal access bank account this month make piggyvest no finish me with hunger😭,Dunnimi01,Mufidah💎,['PiggyVest'],very_negative,complaint,PiggyVest,savings_plans,very_negative,2025-05-09T21:04:52Z,2025-05-09T22:04:52+01:00,2025-05-09,21,22,Friday,2025-W19,2025-05-09T21:04:52Z
,tweet-1920945721684930792,"I have stopped using my GTB account, except when my step sister sends money there and I usually move it to another account, because Google and PiggyVest will just do rubbish with someone else’s money 😭😂😂",amynartt_,Malikajaan💋❤️,['PiggyVest'],very_negative,opinion,PiggyVest,trust_security,very_negative,2025-05-09T20:55:24Z,2025-05-09T21:55:24+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:55:24Z
,tweet-1920945703301349600,"@Callme_NNENNA For savings, use piggyvest. You won't regret it",essy4esohe,Favour,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-05-09T20:55:19Z,2025-05-09T21:55:19+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:55:19Z
,tweet-1920944634160730514,Piggy vest I nor save again I wan chop @PiggyBankNG,Petercleverszn,WeB3 Grampa,['PiggyVest'],slightly_negative,opinion,PiggyVest,savings_plans,slightly_negative,2025-05-09T20:51:04Z,2025-05-09T21:51:04+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:51:04Z
,tweet-1920943487408648403,God how I wan take beg piggy vest to help me open this safe lock! Omooo,kwamemmnel,EMMNEL 👾,['PiggyVest'],very_negative,complaint,PiggyVest,savings_plans,very_negative,2025-05-09T20:46:31Z,2025-05-09T21:46:31+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:46:31Z
,tweet-1920943487408648403,God how I wan take beg piggy vest to help me open this safe lock! Omooo,kwamemmnel,EMMNEL 👾,['PiggyVest'],very_negative,complaint,PiggyVest,inquiry,very_negative,2025-05-09T20:46:31Z,2025-05-09T21:46:31+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:46:31Z
,tweet-1920938352972304844,@Callme_NNENNA Piggyvest for better interest rate. Cowrywise for mutual funds and building discipline Bamboo for stocks,doyin_hd,Doyinsola,['PiggyVest'],very_positive,opinion,PiggyVest,investments,very_positive,2025-05-09T20:26:07Z,2025-05-09T21:26:07+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:26:07Z
,tweet-1920936765629550724,"@hamiltonawah @iamlordbernie Best way to pay rent, Divide ur yearly rent by 12montgs, each month set out the monthly portion of your rent, in a year your rent is complete... To add spice do this piggy vest or Vfd Target saving and at d end of the year you get 20% interest, Do this and pay your rent easily.",OnoseyonaluG,YouTube: Benco institute👇👇👇,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-05-09T20:19:48Z,2025-05-09T21:19:48+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:19:48Z
,tweet-1920936765629550724,"@hamiltonawah @iamlordbernie Best way to pay rent, Divide ur yearly rent by 12montgs, each month set out the monthly portion of your rent, in a year your rent is complete... To add spice do this piggy vest or Vfd Target saving and at d end of the year you get 20% interest, Do this and pay your rent easily.",OnoseyonaluG,YouTube: Benco institute👇👇👇,['PiggyVest'],very_positive,opinion,PiggyVest,investments,very_positive,2025-05-09T20:19:48Z,2025-05-09T21:19:48+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:19:48Z
,tweet-1920932150527848943,@hamiltonawah @isleofskincare Even piggyvest will give better returns,KingsleyOsaka,Camary,['PiggyVest'],slightly_positive,opinion,PiggyVest,investments,slightly_positive,2025-05-09T20:01:28Z,2025-05-09T21:01:28+01:00,2025-05-09,20,21,Friday,2025-W19,2025-05-09T20:01:28Z
,tweet-1920929623589707856,@Callme_NNENNA Piggyvest is the best 👍,dunzbabygirl,Mademoiselle 'Yejide,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-05-09T19:51:26Z,2025-05-09T20:51:26+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:51:26Z
,tweet-1920926219647832336,@Chikwadoha64355 @BenRmc_ @namureee Why you be like dis...piggyvest really,SinoboizNoCum,EJOVWOKE..🇳🇬😎 {Martin},['PiggyVest'],slightly_negative,opinion,PiggyVest,brand_perception,slightly_negative,2025-05-09T19:37:54Z,2025-05-09T20:37:54+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:37:54Z
,tweet-1920922380198609328,Discover exactly when you will have all your debts paid. Find out how much money you will save. Receive a customized debt savings report.,NextProjectLLC1,NextProjectLLC,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-05-09T19:22:39Z,2025-05-09T20:22:39+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:22:39Z
,tweet-1920922380198609328,Discover exactly when you will have all your debts paid. Find out how much money you will save. Receive a customized debt savings report.,NextProjectLLC1,NextProjectLLC,['PiggyVest'],very_positive,opinion,PiggyVest,savings_report,very_positive,2025-05-09T19:22:39Z,2025-05-09T20:22:39+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:22:39Z
,tweet-1920922308715118875,"I no know who useless pass, Pocket App Or JAMB",TheKevinAsaju,'Timi Kevin Asaju 🪢,['Pocket'],very_negative,complaint,Pocket,app_performance,very_negative,2025-05-09T19:22:22Z,2025-05-09T20:22:22+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:22:22Z
,tweet-1920921635185373296,"@getpocketapp This is just not fair, so before I use pocket app now, I need to double check on twitter to see if people are complaining about it for that day,pls just rectify it b4 the end of today,I need the funds….thank you",GiftVictoria7,Gift Victoria,['Pocket'],very_negative,complaint,Pocket,app_performance,very_negative,2025-05-09T19:19:41Z,2025-05-09T20:19:41+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:19:41Z
,tweet-1920921635185373296,"@getpocketapp This is just not fair, so before I use pocket app now, I need to double check on twitter to see if people are complaining about it for that day,pls just rectify it b4 the end of today,I need the funds….thank you",GiftVictoria7,Gift Victoria,['Pocket'],very_negative,complaint,Pocket,transfers,very_negative,2025-05-09T19:19:41Z,2025-05-09T20:19:41+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:19:41Z
,tweet-1920918547053621320,piggyvest thank you o. Network cut down negotiations,nzeobidike,nze,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-05-09T19:07:25Z,2025-05-09T20:07:25+01:00,2025-05-09,19,20,Friday,2025-W19,2025-05-09T19:07:25Z
,tweet-1920916037152686164,"So this person said they want to start saving 300k monthly but they want to split it in 6 different places (50k each) PiggyVest I know, @tosinolaseinde Ladda, I know, Cowrywise too. We need more options abeg 🙏",PreciousOnibata,TheLiLah,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-05-09T18:57:26Z,2025-05-09T19:57:26+01:00,2025-05-09,18,19,Friday,2025-W19,2025-05-09T18:57:26Z
,tweet-1920915468593807656,@a__vanita Lmao just lock the money for piggyvest🤣,Fancyfoodmart,Aderonke Asake Oreke(Foodstuff vendor),['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-05-09T18:55:11Z,2025-05-09T19:55:11+01:00,2025-05-09,18,19,Friday,2025-W19,2025-05-09T18:55:11Z
,tweet-1920914597759824118,The people at Piggyvest probably use my target saving balance as meme in their group chats. 😭😩,Ayomee_O,Ayòmíkún,['PiggyVest'],very_negative,opinion,PiggyVest,savings_plans,very_negative,2025-05-09T18:51:43Z,2025-05-09T19:51:43+01:00,2025-05-09,18,19,Friday,2025-W19,2025-05-09T18:51:43Z
,tweet-1920912848202449352,"Kindly use the self-help option to fix interest on your Pocketapp. To do this, On your Pocket app Home page, go to Pocket profile> Settings > Scroll down to Help and support > Self-help> Click on Fix interest After these steps are followed, you will begin to receive interest the following day 💜",getpocketapp,PocketApp,['Pocket'],very_positive,opinion,Pocket,customer_support,very_positive,2025-05-09T18:44:46Z,2025-05-09T19:44:46+01:00,2025-05-09,18,19,Friday,2025-W19,2025-05-09T18:44:46Z
,tweet-1920912504542093374,"@tosinolaseinde If I may ask, why is their no auto safe feature/option on your app (getladda), like it exist on other savings platform like Piggyvest and co? that feature helps to deduct savings directly from the commercial bank linked to the account on monthly/weekly basis as preferred",richardfash2014,Fash,['PiggyVest'],neutral,inquiry,PiggyVest,savings_plans,slightly_positive,2025-05-09T18:43:24Z,2025-05-09T19:43:24+01:00,2025-05-09,18,19,Friday,2025-W19,2025-05-09T18:43:24Z
,tweet-1939739867711512989,"@piggyvest I have received My money, make we know meet again. thank you, God blessings.",ClitonClit2,Oluwasegun Cliton,['PiggyVest'],very_positive,opinion,PiggyVest,withdrawals,very_positive,2025-06-30T17:36:37Z,2025-06-30T18:36:37+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:36:37Z
,tweet-1939739823981674760,Alright. Life’s good👌🏾We are cool. @piggyvest,jennienkem,Jennifer Nkem-Eneanya 001,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-30T17:36:27Z,2025-06-30T18:36:27+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:36:27Z
,tweet-1939739730150654151,@jennienkem @love_ibanga @piggyvest What’s their mail please? Been waiting on mine since 9a.m,Geeglowcakes,CAKES IN LAGOS,['PiggyVest'],slightly_negative,inquiry,PiggyVest,inquiry,neutral,2025-06-30T17:36:04Z,2025-06-30T18:36:04+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:36:04Z
,tweet-1939739730150654151,@jennienkem @love_ibanga @piggyvest What’s their mail please? Been waiting on mine since 9a.m,Geeglowcakes,CAKES IN LAGOS,['PiggyVest'],slightly_negative,inquiry,PiggyVest,customer_support,slightly_negative,2025-06-30T17:36:04Z,2025-06-30T18:36:04+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:36:04Z
,tweet-1939739539062628425,"@AkpanEnoh__ @piggyvest Hello @piggyvest I made a withdrawal over 4 hours ago , I have been debited on my piggy savings but it yet to be credited on my Bank account, what’s going on",Juicyace98,OLÚÁYÒ,['PiggyVest'],slightly_negative,complaint,PiggyVest,withdrawals,slightly_negative,2025-06-30T17:35:19Z,2025-06-30T18:35:19+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:35:19Z
,tweet-1939739539062628425,"@AkpanEnoh__ @piggyvest Hello @piggyvest I made a withdrawal over 4 hours ago , I have been debited on my piggy savings but it yet to be credited on my Bank account, what’s going on",Juicyace98,OLÚÁYÒ,['PiggyVest'],slightly_negative,complaint,PiggyVest,payments_transfers,slightly_negative,2025-06-30T17:35:19Z,2025-06-30T18:35:19+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:35:19Z
,tweet-1939739539062628425,"@AkpanEnoh__ @piggyvest Hello @piggyvest I made a withdrawal over 4 hours ago , I have been debited on my piggy savings but it yet to be credited on my Bank account, what’s going on",Juicyace98,OLÚÁYÒ,['PiggyVest'],slightly_negative,complaint,PiggyVest,inquiry,neutral,2025-06-30T17:35:19Z,2025-06-30T18:35:19+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:35:19Z
,tweet-1939739134416835010,@love_ibanga @piggyvest My money just came in!!! Phew! Maybe the email worked?,jennienkem,Jennifer Nkem-Eneanya 001,['PiggyVest'],very_positive,opinion,PiggyVest,withdrawals,very_positive,2025-06-30T17:33:42Z,2025-06-30T18:33:42+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:33:42Z
,tweet-1939738489521574012,"@piggyvest @Ele166946775696 Hello, you guys should respond to dms😪@piggyvest",sayo_001,Des🦋💫,['PiggyVest'],slightly_negative,complaint,PiggyVest,customer_support,slightly_negative,2025-06-30T17:31:09Z,2025-06-30T18:31:09+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:31:09Z
,tweet-1939738489521574012,"@piggyvest @Ele166946775696 Hello, you guys should respond to dms😪@piggyvest",sayo_001,Des🦋💫,['PiggyVest'],slightly_negative,complaint,PiggyVest,suggestion,slightly_negative,2025-06-30T17:31:09Z,2025-06-30T18:31:09+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:31:09Z
,tweet-1939738043511955601,@piggyvest how do I change my email address and how long does that take?,ichigo90_,ichigo,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-30T17:29:22Z,2025-06-30T18:29:22+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:29:22Z
,tweet-1939737696936624388,@piggyvest Oga attend to DM and fix the issue,Lexybabs,Lexybabs,['PiggyVest'],very_negative,complaint,PiggyVest,customer_support,very_negative,2025-06-30T17:28:00Z,2025-06-30T18:28:00+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:28:00Z
,tweet-1939737632113557845,@piggyvest kindly check your DM!!!,amaku_pretney,UGONNAYA😍,['PiggyVest'],slightly_negative,complaint,PiggyVest,customer_support,slightly_negative,2025-06-30T17:27:44Z,2025-06-30T18:27:44+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:27:44Z
,tweet-1939737267062386988,@shop_with_nob @JustmeJamaal Please dont try piggyvest oo except you are ready till kingdom come before you withdraw your money,iam_VeeBusta,GOATcat,['PiggyVest'],very_negative,complaint,PiggyVest,withdrawals,very_negative,2025-06-30T17:26:17Z,2025-06-30T18:26:17+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:26:17Z
,tweet-1939737127136211271,@piggyvest When you fund your piggy and he no gree reflect for app! Please I haven’t seen my money,BorytoX,Bōrytō,['PiggyVest'],very_negative,complaint,PiggyVest,payments_transfers,very_negative,2025-06-30T17:25:44Z,2025-06-30T18:25:44+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:25:44Z
,tweet-1939737127136211271,@piggyvest When you fund your piggy and he no gree reflect for app! Please I haven’t seen my money,BorytoX,Bōrytō,['PiggyVest'],very_negative,complaint,PiggyVest,app_performance,very_negative,2025-06-30T17:25:44Z,2025-06-30T18:25:44+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:25:44Z
,tweet-1939736727452545109,"More than 24 hours.. afterwards, piggyvest can't be trusted",iam_VeeBusta,GOATcat,['PiggyVest'],very_negative,complaint,PiggyVest,trust_security,very_negative,2025-06-30T17:24:09Z,2025-06-30T18:24:09+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:24:09Z
,tweet-1939736062235988211,@piggyvest I haven't received any otp code from you guys and it withdrawal day pls what the issue with the system . I must withdraw today oo cus i cant wait till September,UgochukwuJ00940,Johnson,['PiggyVest'],slightly_negative,complaint,PiggyVest,withdrawals,slightly_negative,2025-06-30T17:21:30Z,2025-06-30T18:21:30+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:21:30Z
,tweet-1939736062235988211,@piggyvest I haven't received any otp code from you guys and it withdrawal day pls what the issue with the system . I must withdraw today oo cus i cant wait till September,UgochukwuJ00940,Johnson,['PiggyVest'],slightly_negative,complaint,PiggyVest,app_performance,slightly_negative,2025-06-30T17:21:30Z,2025-06-30T18:21:30+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:21:30Z
,tweet-1939736062235988211,@piggyvest I haven't received any otp code from you guys and it withdrawal day pls what the issue with the system . I must withdraw today oo cus i cant wait till September,UgochukwuJ00940,Johnson,['PiggyVest'],slightly_negative,complaint,PiggyVest,inquiry,neutral,2025-06-30T17:21:30Z,2025-06-30T18:21:30+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:21:30Z
,tweet-1939735951192072669,Please check your DM @piggyvest Very urgent,bodak_yellow14,Bodak Yellow 🟡,['PiggyVest'],slightly_negative,complaint,PiggyVest,customer_support,neutral,2025-06-30T17:21:03Z,2025-06-30T18:21:03+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:21:03Z
,tweet-1939735950575210941,"@piggyvest Piggy, i have lots of DMs u people should respond to ke uts urgent pls",temitope_dolapo,Temitope Dolapo,['PiggyVest'],slightly_negative,complaint,PiggyVest,customer_support,slightly_negative,2025-06-30T17:21:03Z,2025-06-30T18:21:03+01:00,2025-06-30,17,18,Monday,2025-W27,2025-06-30T17:21:03Z
